SnomedCTConceptId,Term,Disease,Otherinstructions,origin
309768006,Pain due to shoulder joint prosthesis,Musculoskeletal problems,,['efi']
30989003,Arthralgia of the lower leg (& [knee]),Musculoskeletal problems,,['efi']
310483003,C/O - pain in toes,Musculoskeletal problems,,['efi']
312225001,Musculoskeletal disorder,Musculoskeletal problems,,['efi']
35678005,Multiple joint pain,Musculoskeletal problems,,['efi']
396332003,Musculoskeletal pain disorder,Musculoskeletal problems,,['efi']
40799003,(Rotat cuff synd NOS) or (painf arc synd) or (subacrom burs),Musculoskeletal problems,,['efi']
4106009,Rotator cuff shoulder syndrome and allied disorders,Musculoskeletal problems,,['efi']
45326000,Pain in limb (& [named site variants]),Musculoskeletal problems,,['efi']
47933007,Pain in limb (& [named site variants]),Musculoskeletal problems,,['efi']
49218002,(Arthralgia pelv/thigh)(coxalgia)(hip joint pain)(irrit hip),Musculoskeletal problems,,['efi']
53057004,Pain in limb (& [named site variants]),Musculoskeletal problems,,['efi']
56608008,Wrist joint pain,Musculoskeletal problems,,['efi']
57676002,Joint: [pain - arthralgia] or [ache],Musculoskeletal problems,,['efi']
68962001,(Myalgia: [unspecif] or [intercost myalgia]) or (musc pain),Musculoskeletal problems,,['efi']
74323005,Pain in elbow,Musculoskeletal problems,,['efi']
78514002,Pain in limb (& [named site variants]),Musculoskeletal problems,,['efi']
82991003,Generalised aches and pains,Musculoskeletal problems,,['efi']
90834002,Pain in limb (& [named site variants]),Musculoskeletal problems,,['efi']
928000,Musculoskeletal disorder,Musculoskeletal problems,,['efi']
95421005,(Myalgia: [unspecif] or [intercost myalgia]) or (musc pain),Musculoskeletal problems,,['efi']
