SnomedCTConceptId,Term,Disease,Otherinstructions,origin
717481000000104,Excepted heart failure quality indicators: Patient unsuitabl,Heart Failure,,['Lauren_codelist' 'efi']
717491000000102,Excepted heart failure quality indicators: Informed dissent,Heart Failure,,['efi']
71892000,Asthma - cardiac,Heart Failure,,['Lauren_codelist']
71892000,Impaired left ventricular function,Heart Failure,,['efi']
735984001,Heart failure self management plan,Heart Failure,,['efi']
763641000000102,Referral to heart failure education group declined,Heart Failure,,['efi']
781051000000108,Has heart failure management plan,Heart Failure,,['Lauren_codelist']
79955004,Chronic cor pulmonale,Heart Failure,,['Lauren_codelist' 'efi']
83105008,Malignant hypertensive heart disease with CCF,Heart Failure,,['efi']
84114007,Cardiac failure,Heart Failure,,['Lauren_codelist']
84114007,Heart Failure,Heart Failure,,['efi']
84114007,Heart failure,Heart Failure,,['Lauren_codelist']
84114007,Heart failure NOS,Heart Failure,,['Lauren_codelist']
85232009,Impaired left ventricular function,Heart Failure,,['efi']
85232009,Left ventricular failure,Heart Failure,,['Lauren_codelist']
872361000000105,Heart failure care plan discussed with patient,Heart Failure,,['efi']
87837008,Chronic cor pulmonale,Heart Failure,,['efi']
88805009,Chronic congestive heart failure,Heart Failure,,['Lauren_codelist' 'efi']
92506005,Biventricular failure,Heart Failure,,['Lauren_codelist']
92506005,Heart failure: [right] or [congestive],Heart Failure,,['efi']
961881000000101,Heart failure information given to patient,Heart Failure,,['efi']
