SnomedCTConceptId,Term,Disease,Otherinstructions,origin
237538007,Chronic thyroiditis with transient thyrotoxicosis,Thyroid Problem,,['Lauren_codelist']
237558008,Acquired atrophy of thyroid,Thyroid Problem,,['Lauren_codelist']
237825005,Thyroid-associated dermopathy,Thyroid Problem,,['Lauren_codelist']
26389007,Toxic multinodular goitre,Thyroid Problem,,['Lauren_codelist']
26389007,Toxic multinodular goitre NOS,Thyroid Problem,,['Lauren_codelist']
267374005,Toxic diffuse goitre,Thyroid Problem,,['Lauren_codelist']
267374005,Toxic diffuse goitre NOS,Thyroid Problem,,['Lauren_codelist']
27059002,Postsurgical hypothyroidism,Thyroid Problem,,['Lauren_codelist']
275536003,H/O: thyroid disorder,Thyroid Problem,,['Lauren_codelist']
276177000,Thyroid eye disease,Thyroid Problem,,['Lauren_codelist']
278503003,Congenital hypothyroidism with diffuse goitre,Thyroid Problem,,['Lauren_codelist']
278503003,Goitrous cretin,Thyroid Problem,,['Lauren_codelist']
29028009,Thyroid crisis,Thyroid Problem,,['Lauren_codelist']
34486009,Hyperthyroidism,Thyroid Problem,,['Lauren_codelist']
353295004,Basedow's disease,Thyroid Problem,,['Lauren_codelist']
353295004,Graves' disease,Thyroid Problem,,['Lauren_codelist']
40930008,Hypothyroidism,Thyroid Problem,,['Lauren_codelist']
40930008,Hypothyroidism NOS,Thyroid Problem,,['Lauren_codelist']
412780006,Hypothyroidism clinical management plan,Thyroid Problem,,['Lauren_codelist']
414439002,Hypothyroidism monitoring first letter,Thyroid Problem,,['Lauren_codelist']
414441001,Hypothyroidism monitoring second letter,Thyroid Problem,,['Lauren_codelist']
414442008,Hypothyroidism monitoring third letter,Thyroid Problem,,['Lauren_codelist']
416326003,Hypothyroidism monitoring verbal invite,Thyroid Problem,,['Lauren_codelist']
416477006,Hyperthyroidism resolved,Thyroid Problem,,['Lauren_codelist']
43153006,Myxoedema,Thyroid Problem,,['Lauren_codelist']
45053005,Other and unspecified chronic thyroiditis,Thyroid Problem,,['Lauren_codelist']
45053005,[X]Other chronic thyroiditis,Thyroid Problem,,['Lauren_codelist']
54823002,Subclinical hypothyroidism,Thyroid Problem,,['Lauren_codelist']
57777000,Toxic nodular goitre NOS,Thyroid Problem,,['Lauren_codelist']
57777000,Toxic nodular goitre unspecified,Thyroid Problem,,['Lauren_codelist']
57777000,Toxic nodular goitre unspecified with crisis,Thyroid Problem,,['Lauren_codelist']
57777000,Toxic nodular goitre unspecified with no crisis,Thyroid Problem,,['Lauren_codelist']
68437005,Myopathy due to thyrotoxicosis,Thyroid Problem,,['Lauren_codelist']
70348004,Pendred's syndrome,Thyroid Problem,,['Lauren_codelist']
73869005,Toxic uninodular goitre,Thyroid Problem,,['Lauren_codelist']
73869005,Toxic uninodular goitre NOS,Thyroid Problem,,['Lauren_codelist']
82119001,Thyroiditis,Thyroid Problem,,['Lauren_codelist']
82119001,Thyroiditis NOS,Thyroid Problem,,['Lauren_codelist']
82598004,TSH - thyroid-stimulating hormone deficiency,Thyroid Problem,,['Lauren_codelist']
87844004,Myopathy due to myxoedema,Thyroid Problem,,['Lauren_codelist']
88273006,Iatrogenic hypothyroidism NOS,Thyroid Problem,,['Lauren_codelist']
88273006,Other iatrogenic hypothyroidism,Thyroid Problem,,['Lauren_codelist']
90739004,Thyrotoxicosis,Thyroid Problem,,['Lauren_codelist']
90739004,Thyrotoxicosis NOS,Thyroid Problem,,['Lauren_codelist']
90739004,Thyrotoxicosis of other specified origin,Thyroid Problem,,['Lauren_codelist']
90739004,Thyrotoxicosis of other specified origin NOS,Thyroid Problem,,['Lauren_codelist']
90739004,Thyrotoxicosis of other specified origin with crisis,Thyroid Problem,,['Lauren_codelist']
90739004,Thyrotoxicosis of other specified origin with no crisis,Thyroid Problem,,['Lauren_codelist']
90739004,Thyrotoxicosis without mention of goitre or cause no crisis,Thyroid Problem,,['Lauren_codelist']
90739004,Thyrotoxicosis without mention of goitre or other cause,Thyroid Problem,,['Lauren_codelist']
90739004,[X]Other thyrotoxicosis,Thyroid Problem,,['Lauren_codelist']
