SnomedCTConceptId,Term,Disease,Otherinstructions,origin
24893009,Removal of supporting pessary from vagina,Uterovaginal Genital Prolapse,,['Lauren_codelist']
24976005,Descens uteri,Uterovaginal Genital Prolapse,,['Lauren_codelist']
252005008,Cystocele,Uterovaginal Genital Prolapse,,['Lauren_codelist']
302371001,Repair of enterocele NEC,Uterovaginal Genital Prolapse,,['Lauren_codelist']
314487008,Anterior mesh vaginal repair,Uterovaginal Genital Prolapse,,['Lauren_codelist']
31591008,Renewal of supporting pessary in vagina,Uterovaginal Genital Prolapse,,['Lauren_codelist']
354737001,Vaginal prolapse unspecified without uterine prolapse,Uterovaginal Genital Prolapse,,['Lauren_codelist']
354737001,Vaginal prolapse without uterine prolapse NOS,Uterovaginal Genital Prolapse,,['Lauren_codelist']
354737001,Vaginal wall prolapse without uterine prolapse,Uterovaginal Genital Prolapse,,['Lauren_codelist']
355736000,Acquired vaginal enterocele,Uterovaginal Genital Prolapse,,['Lauren_codelist']
367444000,Colporrhaphy NEC,Uterovaginal Genital Prolapse,,['Lauren_codelist']
386631003,Moschowitz repair of enterocele,Uterovaginal Genital Prolapse,,['Lauren_codelist']
397823004,Posterior colporrhaphy NEC,Uterovaginal Genital Prolapse,,['Lauren_codelist']
398061002,Pelvic enterocele,Uterovaginal Genital Prolapse,,['Lauren_codelist']
398061002,Vaginal enterocele,Uterovaginal Genital Prolapse,,['Lauren_codelist']
398061002,Vaginal enterocele NOS,Uterovaginal Genital Prolapse,,['Lauren_codelist']
39845007,Anterior colporrhaphy NEC,Uterovaginal Genital Prolapse,,['Lauren_codelist']
39845007,Anterior repair,Uterovaginal Genital Prolapse,,['Lauren_codelist']
40421008,Cystocele without uterine prolapse,Uterovaginal Genital Prolapse,,['Lauren_codelist']
413938008,Cystocele with first degree uterine prolapse,Uterovaginal Genital Prolapse,,['Lauren_codelist']
413939000,Cystocele with second degree uterine prolapse,Uterovaginal Genital Prolapse,,['Lauren_codelist']
413940003,Cystocele with third degree uterine prolapse,Uterovaginal Genital Prolapse,,['Lauren_codelist']
413941004,Cystocele with unspecified uterine prolapse,Uterovaginal Genital Prolapse,,['Lauren_codelist']
426193005,Repair of vault of vagina with mesh using vaginal approach,Uterovaginal Genital Prolapse,,['Lauren_codelist']
426573009,Repair of vault of vagina with mesh using abdominal approach,Uterovaginal Genital Prolapse,,['Lauren_codelist']
429574002,Posterior colporrhaphy with mesh reinforcement,Uterovaginal Genital Prolapse,,['Lauren_codelist']
45372001,Introduction of supporting pessary into vagina,Uterovaginal Genital Prolapse,,['Lauren_codelist']
45372001,Introduction of supporting pessary into vagina NOS,Uterovaginal Genital Prolapse,,['Lauren_codelist']
45372001,Introduction of supporting pessary into vagina OS,Uterovaginal Genital Prolapse,,['Lauren_codelist']
46226009,Ant and post colporrhaphy and amputation of cervix uteri,Uterovaginal Genital Prolapse,,['Lauren_codelist']
467003,Old laceration of pelvic floor muscle,Uterovaginal Genital Prolapse,,['Lauren_codelist']
48230001,First degree uterine prolapse,Uterovaginal Genital Prolapse,,['Lauren_codelist']
53944005,Urethrocele without uterine prolapse,Uterovaginal Genital Prolapse,,['Lauren_codelist']
63871009,Third degree uterine prolapse,Uterovaginal Genital Prolapse,,['Lauren_codelist']
63871009,"Uterovaginal prolapse, complete",Uterovaginal Genital Prolapse,,['Lauren_codelist']
73998008,Genital prolapse,Uterovaginal Genital Prolapse,,['Lauren_codelist']
73998008,Genital prolapse NOS,Uterovaginal Genital Prolapse,,['Lauren_codelist']
73998008,Other genital prolapse,Uterovaginal Genital Prolapse,,['Lauren_codelist']
73998008,Other genital prolapse NOS,Uterovaginal Genital Prolapse,,['Lauren_codelist']
73998008,[X]Other female genital prolapse,Uterovaginal Genital Prolapse,,['Lauren_codelist']
82347009,Cystourethrocele without uterine prolapse,Uterovaginal Genital Prolapse,,['Lauren_codelist']
82418001,Anterior colporrhaphy and amputation of cervix uteri NEC,Uterovaginal Genital Prolapse,,['Lauren_codelist']
82418001,Manchester repair,Uterovaginal Genital Prolapse,,['Lauren_codelist']
91034005,Incompetence of pelvic fundus,Uterovaginal Genital Prolapse,,['Lauren_codelist']
9283009,Second degree uterine prolapse,Uterovaginal Genital Prolapse,,['Lauren_codelist']
