SnomedCTConceptId,Term,Disease,Otherinstructions,origin
239805001,Juvenile ankylosing spondylitis,Rheumatoid Arthritis,,['Lauren_codelist']
239891002,Subacute cutaneous lupus erythematosus,Rheumatoid Arthritis,,['Lauren_codelist']
239920006,Adult Still's Disease,Rheumatoid Arthritis,,['Lauren_codelist']
239920006,Adult-onset Still's disease,Rheumatoid Arthritis,,['Lauren_codelist']
24693007,Fibromyositis NOS,Rheumatoid Arthritis,,['Lauren_codelist']
26889001,Myositis unspecified,Rheumatoid Arthritis,,['Lauren_codelist']
275902004,Rheumatoid arthrit. monitoring,Rheumatoid Arthritis,,['Lauren_codelist']
287006005,Rheumatoid arthritis - multiple joint,Rheumatoid Arthritis,,['Lauren_codelist']
28880005,Rheumatoid carditis,Rheumatoid Arthritis,,['Lauren_codelist']
308143008,Seropositive errosive rheumatoid arthritis,Rheumatoid Arthritis,,['Lauren_codelist']
31384009,Polymyositis,Rheumatoid Arthritis,,['Lauren_codelist']
31848007,CREST syndrome,Rheumatoid Arthritis,,['Lauren_codelist']
33339001,Psoriatic arthritis,Rheumatoid Arthritis,,['Lauren_codelist']
33339001,Psoriatic arthropathy,Rheumatoid Arthritis,,['Lauren_codelist']
33339001,Psoriatic arthropathy NOS,Rheumatoid Arthritis,,['Lauren_codelist']
33719002,Rheumatoid nodule,Rheumatoid Arthritis,,['Lauren_codelist' 'Lauren_codelist']
36186002,Unspecified polyarthropathy or polyarthritis,Rheumatoid Arthritis,,['Lauren_codelist']
3723001,Other specified inflammatory polyarthropathy,Rheumatoid Arthritis,,['Lauren_codelist']
396230008,Dermatomyositis,Rheumatoid Arthritis,,['Lauren_codelist']
398640008,Caplan's syndrome,Rheumatoid Arthritis,,['Lauren_codelist']
398726004,Rheumatoid lung,Rheumatoid Arthritis,,['Lauren_codelist' 'Lauren_codelist']
398726004,Rheumatoid lung disease,Rheumatoid Arthritis,,['Lauren_codelist']
399112009,Sero negative arthritis,Rheumatoid Arthritis,,['Lauren_codelist']
400054000,Rheumatoid vasculitis,Rheumatoid Arthritis,,['Lauren_codelist']
410793008,Juvenile rheumatoid arthropathy unspecified,Rheumatoid Arthritis,,['Lauren_codelist']
410795001,Juvenile rheumatoid arthritis,Rheumatoid Arthritis,,['Lauren_codelist']
410795001,Juvenile rheumatoid arthritis - Still's disease,Rheumatoid Arthritis,,['Lauren_codelist']
410795001,Juvenile rheumatoid arthritis NOS,Rheumatoid Arthritis,,['Lauren_codelist']
410797009,Juvenile seronegative polyarthritis,Rheumatoid Arthritis,,['Lauren_codelist']
417373000,Inflammatory polyarthropathy,Rheumatoid Arthritis,,['Lauren_codelist']
417373000,Inflammatory polyarthropathy NOS,Rheumatoid Arthritis,,['Lauren_codelist']
417373000,Other specified inflammatory polyarthropathy NOS,Rheumatoid Arthritis,,['Lauren_codelist']
419921000000105,"Dermatopolymyositis, unspecified",Rheumatoid Arthritis,,['Lauren_codelist']
429192004,Rheumatoid arthritis of other tarsal joint,Rheumatoid Arthritis,,['Lauren_codelist']
444133002,Progressive systemic sclerosis,Rheumatoid Arthritis,,['Lauren_codelist']
55464009,Systemic lupus erythematosus,Rheumatoid Arthritis,,['Lauren_codelist']
57160007,Felty's syndrome,Rheumatoid Arthritis,,['Lauren_codelist']
65323003,Polymyalgia rheumatica,Rheumatoid Arthritis,,['Lauren_codelist']
69896004,Rheumatoid arthritis,Rheumatoid Arthritis,,['Lauren_codelist']
69896004,Rheumatoid arthritis and other inflammatory polyarthropathy,Rheumatoid Arthritis,,['Lauren_codelist']
69896004,[X]Other specified rheumatoid arthritis,Rheumatoid Arthritis,,['Lauren_codelist']
74391003,Pauciarticular juvenile rheumatoid arthritis,Rheumatoid Arthritis,,['Lauren_codelist']
74391003,Pauciarticular onset juvenile chronic arthritis,Rheumatoid Arthritis,,['Lauren_codelist']
75822003,Acute polyarticular juvenile rheumatoid arthritis,Rheumatoid Arthritis,,['Lauren_codelist']
84801008,Chronic post-rheumatic arthropathy,Rheumatoid Arthritis,,['Lauren_codelist']
882321000000105,Rheumatoid arthritis monitoring invitation,Rheumatoid Arthritis,,['Lauren_codelist']
882401000000106,Rheumatoid arthritis monitoring invitation first letter,Rheumatoid Arthritis,,['Lauren_codelist']
882421000000102,Rheumatoid arthritis monitoring invitation second letter,Rheumatoid Arthritis,,['Lauren_codelist']
882441000000109,Rheumatoid arthritis monitoring invitation third letter,Rheumatoid Arthritis,,['Lauren_codelist']
882461000000105,Rheumatoid arthritis monitoring verbal invitation,Rheumatoid Arthritis,,['Lauren_codelist']
882481000000101,Rheumatoid arthritis monitoring telephone invitation,Rheumatoid Arthritis,,['Lauren_codelist']
89155008,Systemic sclerosis,Rheumatoid Arthritis,,['Lauren_codelist']
9631008,Other rheumatoid arthritis of spine,Rheumatoid Arthritis,,['Lauren_codelist']
